"task_id","learner_id","classif.ece","calibration_strategy","calibration_method","base_learner"
"pc1","classif.naive_bayes_calib.oof_beta",0.0581766344536793,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_beta",0.175316217072158,"oof","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0684971163137961,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0889033997019478,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0851894630964398,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0824151413592239,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.106877811474747,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0970859207975804,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.080029530085024,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0808189794504451,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0590247081772506,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.oof_isotonic",0.0763249256330358,"oof","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0654587236297992,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.058577511095661,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.044518498362954,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0560682808006062,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0660326950697276,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0720064728029497,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.06932027853767,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0412252977781023,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0583457760006333,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_platt",0.0447291446406188,"perfold","platt","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.0520096027873227,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.078423351012523,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.0477769580451009,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.044841229821902,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.0904958898480156,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.0900059400996885,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.111268312898053,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.057008798619631,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.0606591361847396,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_beta",0.0676611150815453,"perfold","beta","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0508247408312489,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0661442414934652,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0415127771240066,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0591113746817205,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0799036172286474,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.062470247027021,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0462231394322783,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0795715471797546,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0969900217100817,"perfold","isotonic","naive_bayes"
"pc1","classif.naive_bayes_calib.perfold_isotonic",0.0699304128528821,"perfold","isotonic","naive_bayes"
"pc1","classif.ranger",0.028995794995795,"none","none","ranger"
"pc1","classif.ranger",0.0638697783727195,"none","none","ranger"
"pc1","classif.ranger",0.0540556418144653,"none","none","ranger"
"pc1","classif.ranger",0.045786351986352,"none","none","ranger"
"pc1","classif.ranger",0.0426856499356499,"none","none","ranger"
"pc1","classif.ranger",0.0290489103989104,"none","none","ranger"
"pc1","classif.ranger",0.0618289289289289,"none","none","ranger"
"pc1","classif.ranger",0.0379052981552982,"none","none","ranger"
"pc1","classif.ranger",0.0431212671712672,"none","none","ranger"
"pc1","classif.ranger",0.0365231962481962,"none","none","ranger"
"pc1","classif.ranger_calib.oof_platt",0.043373998152311,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.0812070512331953,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.0592137816913351,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.042126952891373,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.0501992510993994,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.0403152583970576,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.056202230713889,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.0696748847501361,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.0502434627858164,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_platt",0.042789826930834,"oof","platt","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0343199150629292,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.068382102658348,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0582218978958332,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0459808220707756,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0395355317435246,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0279357533696335,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.050826550894609,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0885120079690771,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0464843029660173,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_beta",0.0367211379893012,"oof","beta","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0332642743390804,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0836943940392216,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0445794242121024,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0420023157678014,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0552045586328359,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0386840443887816,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0594236269231456,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0779295021279134,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0429186739053598,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.oof_isotonic",0.0629393865467923,"oof","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0435396941022158,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.081151769435831,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0639975665558346,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0469951544480397,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0521474179936229,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0406733408901747,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.057234470967798,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0719731771649252,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0516359933241556,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_platt",0.0361753919248346,"perfold","platt","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0285546042720446,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0887909038828468,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0501275878634804,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0438059460816825,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0423161340367891,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0258138811843276,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0485276808445056,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0572711263516722,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0374973644743201,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_beta",0.0372425776864816,"perfold","beta","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0307990960808186,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0613655498048866,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0546656435643289,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0591713820772801,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0432771743401819,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0188839949615126,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0514398292593932,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0369519123344754,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0404609218133696,"perfold","isotonic","ranger"
"pc1","classif.ranger_calib.perfold_isotonic",0.0314097931326403,"perfold","isotonic","ranger"
"pc1","classif.rpart",0.0727352235962648,"none","none","rpart"
"pc1","classif.rpart",0.121462278605136,"none","none","rpart"
"pc1","classif.rpart",0.0647470419763413,"none","none","rpart"
"pc1","classif.rpart",0.0889389107923663,"none","none","rpart"
"pc1","classif.rpart",0.0715365401827655,"none","none","rpart"
"pc1","classif.rpart",0.0985382969773963,"none","none","rpart"
"pc1","classif.rpart",0.0674181555792081,"none","none","rpart"
"pc1","classif.rpart",0.0897688141388076,"none","none","rpart"
"pc1","classif.rpart",0.062599073780646,"none","none","rpart"
"pc1","classif.rpart",0.0917582900191596,"none","none","rpart"
"pc1","classif.rpart_calib.oof_platt",0.058556664862222,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.063581810353408,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0780031055991286,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0615350223346415,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0745900376110932,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0829211036838668,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0611575600796389,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0870851910914217,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0781476068599965,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_platt",0.0559176585279094,"oof","platt","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0680618164821879,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0560126655556845,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0889538879352108,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.071107500042751,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0875347474436221,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0536420778551083,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0881160761152473,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0732128707517745,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0531566207169734,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_beta",0.0585734945718804,"oof","beta","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.051008536322288,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0719230864943293,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0747901835827282,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0757262555922589,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0932178608608037,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0800099889036983,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.07082359935768,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0846890547036988,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0637868961455548,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.oof_isotonic",0.0529880545209948,"oof","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0678497932105167,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0739858086979618,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0713703970731176,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0601489194320282,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0705300348776077,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0695531093853027,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0583210763723884,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0536986797735473,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0552918575641022,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_platt",0.0621011991443278,"perfold","platt","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0571640920291668,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0643057908878375,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0456542560977859,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0621024439712752,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.061583323040528,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0836890679490874,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0673943502135774,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0736257328771351,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0710137691988348,"perfold","isotonic","rpart"
"pc1","classif.rpart_calib.perfold_isotonic",0.0550401692742032,"perfold","isotonic","rpart"
"phoneme","classif.naive_bayes",0.154482913806514,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.148590516625589,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.136332830006581,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.148205977176386,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.149129881681575,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.158724407462197,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.120656528909274,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.140328170884486,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.129346915832702,"none","none","naive_bayes"
"phoneme","classif.naive_bayes",0.124918097628836,"none","none","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.084212738460295,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0658439109690706,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0616800453179203,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0661565573374663,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.065844425901568,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0683236719062584,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0562208334803068,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.067694537678303,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0512396904556421,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_platt",0.0640189056343272,"oof","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0666599445556448,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0912199542822041,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0317422364295181,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0493566477049372,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0650691807033058,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0643802605504739,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.056263830362096,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0605400692719002,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0417912607895558,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_beta",0.0617087931498513,"oof","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.11234837474455,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.103736581172866,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.0908708516590271,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.0973174140169756,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.0810330837312007,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.121173726335249,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.0755802495547385,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.160307443867582,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.121531664512302,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.oof_isotonic",0.0726324588937285,"oof","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.084202412287157,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.06546804514808,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.061227380251038,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0660295294398738,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0624164534946306,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0684007764442894,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0565272451803715,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0679811282873584,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0510441713923665,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_platt",0.0637062069904018,"perfold","platt","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0667036995194752,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0904961996046482,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0315724407148871,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0496358789429685,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0684716491536792,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0634175875525142,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0549315372096624,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0597487568145232,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0410070907633942,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_beta",0.0588611821153274,"perfold","beta","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0841894736393922,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0796548246820447,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0756172567836872,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0568353235427989,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0456876928362555,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0722629716468043,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0374172375017495,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0764837896337171,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0802180877251363,"perfold","isotonic","naive_bayes"
"phoneme","classif.naive_bayes_calib.perfold_isotonic",0.0647296600736998,"perfold","isotonic","naive_bayes"
"phoneme","classif.ranger",0.0445008563320023,"none","none","ranger"
"phoneme","classif.ranger",0.0618294633688349,"none","none","ranger"
"phoneme","classif.ranger",0.0362418199688995,"none","none","ranger"
"phoneme","classif.ranger",0.0386297240959903,"none","none","ranger"
"phoneme","classif.ranger",0.057164980893592,"none","none","ranger"
"phoneme","classif.ranger",0.0659396164021164,"none","none","ranger"
"phoneme","classif.ranger",0.061355620223398,"none","none","ranger"
"phoneme","classif.ranger",0.0484831643151088,"none","none","ranger"
"phoneme","classif.ranger",0.03438389329806,"none","none","ranger"
"phoneme","classif.ranger",0.0430773897707231,"none","none","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0273307603054235,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0251335649588603,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0345246108885507,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0335618528548045,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0305744499102162,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0278189638814778,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0271412871107681,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0353808492052615,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0242209761415375,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_platt",0.0340379510261909,"oof","platt","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0205153196539863,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0290635328832898,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0236482189514101,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0353835896095692,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0264218466151084,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0282993000390106,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.027852531534358,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0270521888464744,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0183841511476791,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_beta",0.0255752949982962,"oof","beta","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0265729468662356,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0207587792101085,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0347614837688919,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0403823030918017,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0230506684675138,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0304332487172249,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0205796749904811,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.0215571754352222,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.028092928083073,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.oof_isotonic",0.02497182403795,"oof","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0220947385602662,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0255014541883517,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0304933644354813,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0319417253309535,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0304783397610769,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0222099352970179,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0297195013410265,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0258635621260188,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0250971495598839,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_platt",0.0330479407535242,"perfold","platt","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.025523354918448,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0264637523734396,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0252181881846897,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0255635335653196,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0253736954203387,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0292575889303066,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0247048445557323,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0182674017396047,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.015231900105329,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_beta",0.0228424102219467,"perfold","beta","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.0221091300283803,"perfold","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.0237626865809663,"perfold","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.026584816124626,"perfold","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.0286418624158036,"perfold","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.0249670950281984,"perfold","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.0274503766580505,"perfold","isotonic","ranger"
"phoneme","classif.ranger_calib.perfold_isotonic",0.0319609091783241,"perfold","isotonic","ranger"
